date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-06-26,잠실,SSG,두산,4,1,승,패,14,4,0,0,37,28
2025-06-26,대구,한화,삼성,3,1,승,패,6,8,0,1,31,35
2025-06-26,창원,롯데,NC,7,6,승,패,12,7,2,0,35,33
2025-06-26,수원,LG,KT,4,3,승,패,8,7,0,1,33,32
2025-06-26,고척,KIA,키움,5,5,무,무,10,11,0,0,42,42
