date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-04-12,잠실,두산,LG,0,4,패,승,5,7,0,0,31,28
2025-04-12,수원,삼성,KT,0,0,예정,예정,0,0,0,0,0,0
2025-04-12,사직,롯데,NC,2,0,승,패,10,3,0,0,29,23
2025-04-12,광주,SSG,KIA,0,0,예정,예정,0,0,0,0,0,0
2025-04-12,대전,키움,한화,6,2,승,패,14,9,1,0,42,35
