date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-08-31,잠실,키움,LG,6,5,승,패,9,10,0,0,37,34
2025-08-31,문학,NC,SSG,8,10,패,승,14,14,3,3,40,36
2025-08-31,사직,두산,롯데,1,5,패,승,11,9,0,1,35,32
2025-08-31,수원,KIA,KT,6,7,패,승,10,11,2,0,35,34
2025-08-31,대전,삼성,한화,5,3,승,패,6,8,2,1,33,32
