date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-04-15,잠실,삼성,LG,0,3,패,승,0,11,0,0,26,32
2025-04-15,문학,한화,SSG,2,0,승,패,4,2,0,0,32,28
2025-04-15,사직,키움,롯데,6,8,패,승,9,13,1,1,35,35
2025-04-15,창원,두산,NC,0,0,예정,예정,0,0,0,0,0,0
2025-04-15,광주,KT,KIA,0,1,패,승,6,5,0,1,33,30
