date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-06-13,잠실,키움,두산,0,0,예정,예정,0,0,0,0,0,0
2025-06-13,문학,롯데,SSG,0,0,예정,예정,0,0,0,0,0,0
2025-06-13,대구,KT,삼성,0,0,예정,예정,0,0,0,0,0,0
2025-06-13,창원,KIA,NC,1,4,패,승,5,7,1,0,18,19
2025-06-13,대전,LG,한화,0,0,예정,예정,0,0,0,0,0,0
