date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-08-28,잠실,삼성,두산,6,7,패,승,11,13,0,1,36,37
2025-08-28,문학,KIA,SSG,10,6,승,패,12,5,3,1,36,32
2025-08-28,사직,KT,롯데,2,3,패,승,9,9,0,1,38,40
2025-08-28,창원,LG,NC,4,3,승,패,10,11,1,2,35,33
2025-08-28,고척,한화,키움,9,3,승,패,15,9,2,1,43,34
