date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-04-16,잠실,삼성,LG,2,12,패,승,8,10,0,1,34,31
2025-04-16,문학,한화,SSG,10,4,승,패,12,10,2,0,39,37
2025-04-16,사직,키움,롯데,4,6,패,승,8,15,0,0,36,37
2025-04-16,창원,두산,NC,0,0,예정,예정,0,0,0,0,0,0
2025-04-16,광주,KT,KIA,3,0,승,패,6,1,1,0,32,27
