date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-04-27,잠실,롯데,두산,4,13,패,승,7,13,1,1,32,34
2025-04-27,문학,키움,SSG,7,3,승,패,11,10,1,1,38,36
2025-04-27,대구,NC,삼성,4,8,패,승,7,14,0,2,32,38
2025-04-27,광주,LG,KIA,2,3,패,승,5,9,0,1,30,30
2025-04-27,대전,KT,한화,3,4,패,승,6,7,0,0,31,28
