date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-06-01,고척,두산,키움,0,1,패,승,9,5,0,0,35,30
2025-06-01,잠실,삼성,LG,6,4,승,패,13,11,1,0,38,37
2025-06-01,사직,SSG,롯데,4,3,승,패,8,6,0,1,36,29
2025-06-01,창원,한화,NC,5,16,패,승,7,13,1,2,35,36
2025-06-01,수원,KIA,KT,5,3,승,패,13,7,1,0,39,35
