date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-05-14,잠실,키움,LG,0,12,패,승,5,15,0,0,31,41
2025-05-14,문학,NC,SSG,6,3,승,패,10,6,0,1,32,31
2025-05-14,광주,롯데,KIA,4,0,승,패,11,8,1,0,35,34
2025-05-14,대전,두산,한화,7,1,승,패,12,6,0,1,38,32
2025-05-14,포항,KT,삼성,3,2,승,패,8,6,1,1,33,33
