date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-04-25,잠실,롯데,두산,8,2,승,패,10,5,1,0,38,31
2025-04-25,문학,키움,SSG,3,4,패,승,3,9,1,1,31,32
2025-04-25,대구,NC,삼성,6,10,패,승,7,10,1,1,32,33
2025-04-25,광주,LG,KIA,6,5,승,패,9,11,0,0,32,37
2025-04-25,대전,KT,한화,2,1,승,패,6,5,0,1,32,31
