date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-05-16,잠실,KT,LG,0,0,예정,예정,0,0,0,0,0,0
2025-05-16,사직,삼성,롯데,0,0,예정,예정,0,0,0,0,0,0
2025-05-16,광주,두산,KIA,0,0,예정,예정,0,0,0,0,0,0
2025-05-16,대전,SSG,한화,0,0,예정,예정,0,0,0,0,0,0
2025-05-16,울산,키움,NC,0,0,예정,예정,0,0,0,0,0,0
