date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-05-24,고척,KT,키움,10,4,승,패,13,13,2,1,38,36
2025-05-24,대전,롯데,한화,8,6,승,패,13,12,0,2,41,40
2025-05-24,잠실,NC,두산,5,1,승,패,7,6,2,0,31,30
2025-05-24,문학,LG,SSG,4,5,패,승,8,10,1,2,33,36
2025-05-24,대구,KIA,삼성,4,8,패,승,9,9,2,0,37,31
