date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-07-23,잠실,한화,두산,2,13,패,승,8,15,1,4,35,38
2025-07-23,대구,SSG,삼성,0,9,패,승,5,13,0,0,30,35
2025-07-23,창원,KT,NC,9,2,승,패,10,3,1,0,35,30
2025-07-23,광주,LG,KIA,6,5,승,패,13,8,3,1,43,38
2025-07-23,고척,롯데,키움,4,1,승,패,8,9,0,0,32,35
