date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-05-18,잠실,KT,LG,1,5,패,승,7,6,0,2,33,28
2025-05-18,사직,삼성,롯데,3,6,패,승,8,7,0,1,35,29
2025-05-18,광주,두산,KIA,4,5,패,승,13,9,1,1,42,36
2025-05-18,대전,SSG,한화,7,3,승,패,10,12,1,0,38,35
2025-05-18,울산,키움,NC,0,5,패,승,1,7,0,0,29,30
