date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-06-11,잠실,SSG,LG,4,6,패,승,11,8,0,1,37,32
2025-06-11,수원,롯데,KT,4,3,승,패,10,9,0,0,36,36
2025-06-11,광주,삼성,KIA,3,6,패,승,12,7,0,1,40,32
2025-06-11,고척,NC,키움,7,1,승,패,9,3,0,1,35,31
2025-06-11,대전,두산,한화,1,9,패,승,7,15,1,1,33,38
