date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-05-21,잠실,SSG,두산,9,1,승,패,9,8,0,1,36,32
2025-05-21,사직,LG,롯데,7,7,무,무,13,15,2,1,43,45
2025-05-21,수원,KIA,KT,1,3,패,승,10,9,0,0,35,33
2025-05-21,고척,삼성,키움,6,1,승,패,8,7,0,0,30,34
2025-05-21,울산,한화,NC,2,5,패,승,7,7,0,0,34,27
