date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-06-07,잠실,롯데,두산,9,4,승,패,13,7,1,0,36,34
2025-06-07,대구,NC,삼성,11,7,승,패,19,11,2,2,44,38
2025-06-07,수원,SSG,KT,2,3,패,승,9,11,0,0,33,34
2025-06-07,광주,한화,KIA,3,2,승,패,9,3,0,0,39,32
2025-06-07,고척,LG,키움,1,4,패,승,4,8,0,0,29,28
