date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-08-30,잠실,키움,LG,5,6,패,승,9,13,0,0,34,34
2025-08-30,문학,NC,SSG,12,2,승,패,16,5,1,1,39,32
2025-08-30,사직,두산,롯데,8,8,무,무,12,10,1,1,43,39
2025-08-30,수원,KIA,KT,2,8,패,승,3,9,0,1,31,31
2025-08-30,대전,삼성,한화,4,0,승,패,9,3,0,0,33,26
