date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-07-20,잠실,롯데,LG,2,3,패,승,9,6,0,1,36,27
2025-07-20,문학,두산,SSG,2,1,승,패,6,3,0,1,33,31
2025-07-20,대구,키움,삼성,10,15,패,승,13,15,2,6,39,37
2025-07-20,수원,한화,KT,10,0,승,패,15,6,2,0,40,32
2025-07-20,광주,NC,KIA,2,3,패,승,5,11,2,1,31,34
