date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-07-31,잠실,KT,LG,0,18,패,승,5,21,0,2,33,43
2025-07-31,문학,키움,SSG,2,4,패,승,5,5,1,0,31,25
2025-07-31,사직,NC,롯데,5,11,패,승,8,11,0,1,33,34
2025-07-31,광주,두산,KIA,2,3,패,승,7,8,1,1,32,32
2025-07-31,대전,삼성,한화,1,7,패,승,2,11,0,1,27,34
