date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-04-10,잠실,한화,두산,7,2,승,패,13,4,0,1,38,31
2025-04-10,사직,KIA,롯데,3,8,패,승,6,13,0,1,32,36
2025-04-10,대구,SSG,삼성,2,3,패,승,11,7,0,0,39,35
2025-04-10,수원,NC,KT,7,0,승,패,9,3,3,0,33,32
2025-04-10,고척,LG,키움,7,3,승,패,13,8,1,1,38,34
