date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-04-23,잠실,NC,LG,0,3,패,승,1,6,0,0,29,30
2025-04-23,사직,한화,롯데,6,4,승,패,8,13,0,0,34,39
2025-04-23,대구,KIA,삼성,2,7,패,승,8,12,0,2,33,34
2025-04-23,수원,SSG,KT,11,5,승,패,17,5,4,2,44,32
2025-04-23,고척,두산,키움,8,2,승,패,12,5,1,1,37,32
