date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-03-28,잠실,삼성,두산,0,2,패,승,6,4,0,0,30,27
2025-03-28,사직,KT,롯데,2,0,승,패,7,4,0,0,34,32
2025-03-28,창원,LG,NC,8,4,승,패,11,9,1,0,36,34
2025-03-28,고척,SSG,키움,3,9,패,승,7,11,1,1,34,35
2025-03-28,대전,KIA,한화,2,7,패,승,8,7,1,1,33,30
