date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-04-13,잠실,두산,LG,9,2,승,패,12,7,1,0,37,33
2025-04-13,사직,롯데,NC,6,9,패,승,8,7,0,3,34,31
2025-04-13,수원,삼성,KT,5,6,패,승,11,12,0,0,36,34
2025-04-13,광주,SSG,KIA,5,11,패,승,5,14,0,2,30,35
2025-04-13,대전,키움,한화,1,7,패,승,6,17,0,0,33,38
