date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-03-29,고척,SSG,키움,1,3,패,승,7,9,0,2,33,32
2025-03-29,대전,KIA,한화,4,5,패,승,6,9,2,0,30,32
2025-03-29,잠실,삼성,두산,13,2,승,패,15,3,0,0,41,29
2025-03-29,사직,KT,롯데,1,3,패,승,6,8,0,1,32,30
2025-03-29,창원,LG,NC,14,4,승,패,12,8,2,3,39,35
