date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-06-22,잠실,두산,LG,5,13,패,승,8,15,1,0,35,38
2025-06-22,문학,KIA,SSG,5,4,승,패,10,5,2,1,36,29
2025-06-22,사직,삼성,롯데,6,9,패,승,9,13,1,0,35,36
2025-06-22,수원,NC,KT,2,0,승,패,4,4,0,0,30,31
2025-06-22,대전,키움,한화,4,10,패,승,8,18,0,1,36,38
