date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-05-31,창원,한화,NC,9,6,승,패,12,12,1,0,38,37
2025-05-31,수원,KIA,KT,1,5,패,승,5,5,0,1,33,30
2025-05-31,잠실,삼성,LG,4,2,승,패,11,7,0,0,36,32
2025-05-31,사직,SSG,롯데,4,1,승,패,6,5,1,0,35,30
2025-05-31,고척,두산,키움,0,1,패,승,2,2,0,1,27,23
