date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-07-02,잠실,삼성,두산,0,5,패,승,7,7,0,0,30,28
2025-07-02,사직,LG,롯데,2,5,패,승,9,5,0,1,36,30
2025-07-02,수원,키움,KT,2,4,패,승,10,7,0,0,33,31
2025-07-02,광주,SSG,KIA,8,5,승,패,10,12,1,1,34,38
2025-07-02,대전,NC,한화,2,0,승,패,8,5,1,0,35,29
