date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-06-08,고척,LG,키움,7,2,승,패,10,7,2,1,38,34
2025-06-08,잠실,롯데,두산,4,2,승,패,8,6,0,0,33,34
2025-06-08,대구,NC,삼성,0,1,패,승,2,1,0,0,27,24
2025-06-08,수원,SSG,KT,3,2,승,패,6,6,1,1,33,32
2025-06-08,광주,한화,KIA,6,7,패,승,15,11,0,2,39,40
