date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-07-27,잠실,LG,두산,6,9,패,승,11,13,1,0,36,33
2025-07-27,사직,KIA,롯데,3,5,패,승,7,10,1,0,32,32
2025-07-27,창원,키움,NC,4,12,패,승,6,12,0,3,32,36
2025-07-27,수원,삼성,KT,3,4,패,승,9,9,1,0,34,33
2025-07-27,대전,SSG,한화,3,2,승,패,8,5,1,1,30,32
