date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-04-19,잠실,KIA,두산,8,4,승,패,10,10,1,1,35,37
2025-04-19,문학,LG,SSG,11,4,승,패,15,7,1,0,40,34
2025-04-19,대구,롯데,삼성,3,10,패,승,9,13,1,4,36,34
2025-04-19,고척,KT,키움,11,1,승,패,10,5,1,0,34,31
2025-04-19,대전,NC,한화,2,7,패,승,5,8,0,2,18,20
