date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-04-26,잠실,롯데,두산,7,4,승,패,13,8,0,0,36,34
2025-04-26,광주,LG,KIA,4,8,패,승,5,11,1,2,32,34
2025-04-26,문학,키움,SSG,2,1,승,패,6,4,0,0,36,33
2025-04-26,대구,NC,삼성,1,9,패,승,7,11,1,0,35,33
2025-04-26,대전,KT,한화,1,2,패,승,3,7,0,0,29,30
