date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-05-22,잠실,SSG,두산,5,6,패,승,8,11,2,1,31,35
2025-05-22,사직,LG,롯데,4,11,패,승,8,13,2,0,34,37
2025-05-22,수원,KIA,KT,8,3,승,패,14,6,1,0,39,30
2025-05-22,고척,삼성,키움,2,0,승,패,3,5,1,0,29,31
2025-05-22,울산,한화,NC,3,4,패,승,5,10,1,0,31,34
