date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-07-30,잠실,KT,LG,0,5,패,승,7,10,0,1,28,32
2025-07-30,문학,키움,SSG,5,5,무,무,8,11,2,1,41,39
2025-07-30,사직,NC,롯데,9,4,승,패,18,9,0,0,42,36
2025-07-30,광주,두산,KIA,2,2,무,무,7,10,0,0,38,43
2025-07-30,대전,삼성,한화,0,5,패,승,8,8,0,3,33,28
