date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-04-17,잠실,삼성,LG,6,3,승,패,10,9,1,1,36,34
2025-04-17,문학,한화,SSG,4,2,승,패,8,8,0,0,33,34
2025-04-17,사직,키움,롯데,1,7,패,승,9,11,0,0,36,35
2025-04-17,창원,두산,NC,0,0,예정,예정,0,0,0,0,0,0
2025-04-17,광주,KT,KIA,4,5,패,승,13,13,1,1,36,35
