date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-05-04,잠실,SSG,LG,4,12,패,승,7,9,1,2,33,29
2025-05-04,사직,NC,롯데,9,6,승,패,13,10,3,0,40,35
2025-05-04,대구,두산,삼성,11,6,승,패,15,8,2,3,40,31
2025-05-04,수원,키움,KT,4,5,패,승,7,8,0,1,34,29
2025-05-04,광주,한화,KIA,3,1,승,패,6,3,0,0,31,30
