date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-05-25,잠실,NC,두산,3,5,패,승,7,9,0,0,33,28
2025-05-25,문학,LG,SSG,9,3,승,패,12,7,3,2,39,34
2025-05-25,대구,KIA,삼성,2,3,패,승,7,4,2,1,35,28
2025-05-25,고척,KT,키움,2,0,승,패,5,8,0,0,28,35
2025-05-25,대전,롯데,한화,7,8,패,승,10,12,1,2,39,40
