date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-06-25,잠실,SSG,두산,0,0,예정,예정,0,0,0,0,0,0
2025-06-25,대구,한화,삼성,2,7,패,승,6,11,2,1,33,31
2025-06-25,창원,롯데,NC,2,7,패,승,3,14,0,2,32,37
2025-06-25,수원,LG,KT,0,0,예정,예정,0,0,0,0,0,0
2025-06-25,고척,KIA,키움,6,3,승,패,12,7,1,0,38,34
