date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-06-17,잠실,NC,LG,6,2,승,패,10,5,1,1,32,32
2025-06-17,사직,한화,롯데,6,0,승,패,11,4,1,0,35,30
2025-06-17,대구,두산,삼성,1,12,패,승,6,22,1,3,30,44
2025-06-17,광주,KT,KIA,3,10,패,승,8,13,1,0,35,37
2025-06-17,고척,SSG,키움,11,1,승,패,15,6,0,0,41,31
