date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-06-21,잠실,두산,LG,6,5,승,패,9,9,0,1,33,35
2025-06-21,문학,KIA,SSG,5,5,무,무,9,11,2,2,39,44
2025-06-21,사직,삼성,롯데,0,0,예정,예정,0,0,0,0,0,0
2025-06-21,수원,NC,KT,5,7,패,승,11,8,0,0,35,29
2025-06-21,대전,키움,한화,0,0,예정,예정,0,0,0,0,0,0
