date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-07-26,잠실,LG,두산,4,3,승,패,5,11,0,0,29,35
2025-07-26,사직,KIA,롯데,4,9,패,승,8,12,1,1,34,38
2025-07-26,창원,키움,NC,6,8,패,승,11,13,3,2,38,34
2025-07-26,수원,삼성,KT,11,0,승,패,15,2,1,0,38,28
2025-07-26,대전,SSG,한화,9,3,승,패,13,10,0,0,36,34
