date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-04-20,잠실,KIA,두산,6,2,승,패,9,11,0,0,37,35
2025-04-20,문학,LG,SSG,3,9,패,승,5,10,1,1,31,35
2025-04-20,대구,롯데,삼성,4,3,승,패,8,9,2,0,34,34
2025-04-20,고척,KT,키움,5,0,승,패,10,3,0,0,36,29
2025-04-20,대전,NC,한화,1,7,패,승,3,13,0,1,28,34
