date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-06-14,잠실,키움,두산,1,4,패,승,5,11,0,1,32,33
2025-06-14,문학,롯데,SSG,4,2,승,패,9,8,1,0,34,32
2025-06-14,대구,KT,삼성,10,3,승,패,14,8,2,2,40,35
2025-06-14,창원,KIA,NC,9,8,승,패,8,10,2,2,33,37
2025-06-14,대전,LG,한화,2,2,무,무,7,10,0,0,34,38
