date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-06-12,잠실,SSG,LG,6,8,패,승,13,15,0,0,41,33
2025-06-12,수원,롯데,KT,12,7,승,패,17,15,0,1,47,44
2025-06-12,광주,삼성,KIA,2,1,승,패,5,11,1,0,29,36
2025-06-12,고척,NC,키움,8,6,승,패,12,10,3,0,42,36
2025-06-12,대전,두산,한화,2,3,패,승,8,7,0,1,33,26
