date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-06-06,잠실,롯데,두산,2,5,패,승,6,10,1,3,34,32
2025-06-06,대구,NC,삼성,3,7,패,승,11,9,1,2,33,33
2025-06-06,수원,SSG,KT,3,10,패,승,9,15,1,0,36,36
2025-06-06,광주,한화,KIA,2,3,패,승,7,9,2,2,33,30
2025-06-06,고척,LG,키움,1,2,패,승,7,7,0,2,34,33
