date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-05-27,잠실,한화,LG,1,2,패,승,5,5,0,0,31,28
2025-05-27,문학,NC,SSG,1,1,무,무,7,5,0,0,39,37
2025-05-27,대구,롯데,삼성,3,7,패,승,12,9,0,1,36,34
2025-05-27,수원,두산,KT,1,2,패,승,3,8,0,0,30,31
2025-05-27,광주,키움,KIA,5,7,패,승,13,14,0,2,37,36
