date,stadium,away_team,home_team,away_score,home_score,away_result,home_result,away_hit,home_hit,away_hr,home_hr,away_ab,home_ab
2025-06-05,잠실,KIA,두산,1,2,패,승,9,10,0,0,40,38
2025-06-05,문학,삼성,SSG,3,1,승,패,8,6,0,0,33,32
2025-06-05,사직,키움,롯데,10,5,승,패,17,10,2,1,43,37
2025-06-05,창원,LG,NC,3,1,승,패,9,8,1,1,31,34
2025-06-05,대전,KT,한화,7,0,승,패,14,5,1,0,38,29
